idiom,meaning,instance,label,assignment_0,assignment_1,assignment_2,gold_0,gold_1,gold_2,maxVote,review_noAgreement,review_maxVoteGptDiff
walk out on,end a relationship with someone suddenly,He walked out on her when they were in an argument and he couldn't bear to stay,1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 270, 'AssignmentId': '3YMU66OBI3OOBAU7MP40CHPZGEGGHR', 'HITId': '36FFXPMSUO49G3DBJ6C7S62BTHOOH0', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 196, 'AssignmentId': '3NC5L260M42SPRKZFIT8E5MORLRFOC', 'HITId': '36FFXPMSUO49G3DBJ6C7S62BTHOOH0', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 303, 'AssignmentId': '3TEM0PF1QLDAOQEKMRW704NLH5Y0DZ', 'HITId': '36FFXPMSUO49G3DBJ6C7S62BTHOOH0', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",0,1,1,1,False,False
walk out on,end a relationship with someone suddenly,He walked out on her,2,"{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 278, 'AssignmentId': '33FOTY3KE210QNTOIE5WU3OD11F1CY', 'HITId': '31KPKEKW5PTEM9I6HT00GU3V01G0BJ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 230, 'AssignmentId': '39GAF6DQW7GWPWZO9V01KVC2M8TV1P', 'HITId': '31KPKEKW5PTEM9I6HT00GU3V01G0BJ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 496, 'AssignmentId': '3Y5140Z9DDWUKIYQVQC86246HM4IPK', 'HITId': '31KPKEKW5PTEM9I6HT00GU3V01G0BJ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
walking on broken glass,when a person is punished for something,They're walking on broken glass as they work through each problem step by step,0,"{'WorkerId': 'A277V4SHQB8JRS', 'WorkTimeInSeconds': 137.864, 'AssignmentId': '3R3YRB5GRVJS65NO0OJPZA3MD4PAUL', 'HITId': '3YOAVL4CBFXR3V3N6835EF0B8HL4ZE', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 38.394, 'AssignmentId': '37TRT2X2467OBZHMU3F7NJEHDY7BJZ', 'HITId': '3MGHRFQY305AZHBHRLEKO51WLA40Y4', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 73.277, 'AssignmentId': '3TPZPLC3MGSFUFG7AN5L2W2HY50P3M', 'HITId': '3MGHRFQY305AZHBHRLEKO51WLA40Y4', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",0,0,1,0,False,False
walking on broken glass,when a person is punished for something,They're walking on broken glass because they refused to wear the necessary protective gear,1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 18.134, 'AssignmentId': '3483FV8BEUZIZR2JRRS7DM68XMA62M', 'HITId': '3HXK2V1N5ZVH90TVC2WS0TN7DCYG26', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': True}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 151.08, 'AssignmentId': '3OS4RQUCRPV86XVQBDOM8LMPKRQBFW', 'HITId': '3HXK2V1N5ZVH90TVC2WS0TN7DCYG26', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 27.454, 'AssignmentId': '3G0WWMR1UB07YVAWSJ4PBFQX8IDNQR', 'HITId': '3HXK2V1N5ZVH90TVC2WS0TN7DCYG26', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",1,0,2,0,True,True
walking on broken glass,when a person is punished for something,They're walking on broken glass,2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 27.579, 'AssignmentId': '3EFVCAY5LJP591JFRRVXWHOG6ZGJ8H', 'HITId': '3YO4AH2FQS01QFKV0BXQBJYUM2K0Q0', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A1P3Z24Y6GRNVA', 'WorkTimeInSeconds': 34.54, 'AssignmentId': '3XCC1ODXD1RSDT2OLQL6KZV7AMVQRQ', 'HITId': '3YO4AH2FQS01QFKV0BXQBJYUM2K0Q0', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 57.385, 'AssignmentId': '33FOTY3KE210QNTOIE5WU3OD291C1C', 'HITId': '3YO4AH2FQS01QFKV0BXQBJYUM2K0Q0', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
want his head on a platter,when someone makes you so angry that you want them to be punished,I want his head on a platter because I'm so angry with him,0,"{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 162, 'AssignmentId': '3DZQRBDBS1VC77WZ249FX17SLKPS3D', 'HITId': '3OEWW2KGRYRS4N89XATH1LND1PVODR', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 177, 'AssignmentId': '3COPXFW7XRSLQDOEVTXKJIJJ9M5KP1', 'HITId': '3OEWW2KGRYRS4N89XATH1LND1PVODR', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 107, 'AssignmentId': '3DL65MZB8TVZAON0U20B1N77Q6VCEW', 'HITId': '3OEWW2KGRYRS4N89XATH1LND1PVODR', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
want his head on a platter,when someone makes you so angry that you want them to be punished,I want his head on a platter for the Halloween party next week,1,"{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 257, 'AssignmentId': '3F6HPJW4JTGGT6HPI95BBG5LLJM2WS', 'HITId': '3XBYQ44Z74K7QLD8AMK6NJIL7DITWR', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A26UIS59SY4NM6', 'WorkTimeInSeconds': 216, 'AssignmentId': '33CID5710K9P3U19IVCELFTXTQIL3T', 'HITId': '3XBYQ44Z74K7QLD8AMK6NJIL7DITWR', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 65, 'AssignmentId': '3YZ8UPK3V92GZKKMK2FG55TACUQUCW', 'HITId': '3XBYQ44Z74K7QLD8AMK6NJIL7DITWR', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",2,0,0,0,False,True
want his head on a platter,when someone makes you so angry that you want them to be punished,I want his head on a platter,2,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 44.56, 'AssignmentId': '3PWWM24LH8E535L7K6P5X02Z3H182B', 'HITId': '39AYGO6AGU0B1TTIM8LQGQDGUTM6NL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 156.962, 'AssignmentId': '3T3IWE1XGM35T8FGPFQ1KEWPX0ZQTV', 'HITId': '39AYGO6AGU0B1TTIM8LQGQDGUTM6NL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 45.009, 'AssignmentId': '37C0GNLMHVJ5210ZOGCO95XCUDZ6DV', 'HITId': '39AYGO6AGU0B1TTIM8LQGQDGUTM6NL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
wash dirty linen in public,discuss publicly matters that one should keep private,She washed her dirty linen in public by arguing with her sister on the street corner,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 332, 'AssignmentId': '31Q0U3WYD5VUE6YSRXXLEHWZ0QO71B', 'HITId': '356TQKY9YUD92MKJZG1Z47NH09178R', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 405, 'AssignmentId': '3HYA4D4527ZEIKVUSKVB7SJLQKL2FR', 'HITId': '356TQKY9YUD92MKJZG1Z47NH09178R', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 49, 'AssignmentId': '323Q6SJS8YWIXAYCB5YIUWPNF32FHL', 'HITId': '356TQKY9YUD92MKJZG1Z47NH09178R', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
wash dirty linen in public,discuss publicly matters that one should keep private,She washed her dirty linen in public at a laundromat yesterday,1,"{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 279, 'AssignmentId': '31IBVUNM98FNFBTWGUFM9XGWNIDVFR', 'HITId': '3N3WJQXEM76XVS7WNTT8DLSF9TE2LS', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 32, 'AssignmentId': '3PDJHANYKLWMEH51ACVE0QCAM406HA', 'HITId': '3N3WJQXEM76XVS7WNTT8DLSF9TE2LS', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 46, 'AssignmentId': '3ZY8KE4ISZJK60J5UAQGLWKAUKMQVG', 'HITId': '3N3WJQXEM76XVS7WNTT8DLSF9TE2LS', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
wash dirty linen in public,discuss publicly matters that one should keep private,She washed her dirty linen in public,2,"{'WorkerId': 'A1P3Z24Y6GRNVA', 'WorkTimeInSeconds': 49.396, 'AssignmentId': '3CN4LGXD5D4ULPRC1O6NPSNZHHT4YP', 'HITId': '37Y5RYYI14LL0L5JVRB2FX06EXPXSG', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A26UIS59SY4NM6', 'WorkTimeInSeconds': 145.941, 'AssignmentId': '3AZHRG4CUK0C6YCNT2QVNV19R4J030', 'HITId': '37Y5RYYI14LL0L5JVRB2FX06EXPXSG', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 144.651, 'AssignmentId': '3X3OR7WPZFGB4R7FUC7ACW18AOL8L8', 'HITId': '37Y5RYYI14LL0L5JVRB2FX06EXPXSG', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
wash hands of,abandon taking responsibility for someone or something,I washed my hands of this mess by refusing to get involved any further,0,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 29.734, 'AssignmentId': '3WZ36BJEVJWIP2DR6XTBPP1QC7RTBU', 'HITId': '38Z7YZ2SCIICXA1B41MWHNYQ8W0QIK', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 27.926, 'AssignmentId': '39KFRKBFI3BYPI1UK8LW3QT4Y8SYOS', 'HITId': '38Z7YZ2SCIICXA1B41MWHNYQ8W0QIK', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 40.849, 'AssignmentId': '34V1S5K3G8HTZBNIC07MN9EM4ZD96P', 'HITId': '38Z7YZ2SCIICXA1B41MWHNYQ8W0QIK', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
wash hands of,abandon taking responsibility for someone or something,I washed my hands of this dirt by using soap and water,1,"{'WorkerId': 'A277V4SHQB8JRS', 'WorkTimeInSeconds': 78.496, 'AssignmentId': '34V1S5K3G8HTZBNIC07MN9EM40O962', 'HITId': '3GVPRXWRQWA2RSWW82DQHWHV3697I4', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 75.602, 'AssignmentId': '3TMSXRD2XMG94LZTZ55X6XVGTIOW1V', 'HITId': '39TX062QYG4HG4K45CA17PSUMGU3XW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 33.099, 'AssignmentId': '3Q8GYXHFE5IZE5U7J178XT1UDICC5L', 'HITId': '39TX062QYG4HG4K45CA17PSUMGU3XW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
wash hands of,abandon taking responsibility for someone or something,I washed my hands of this,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 475, 'AssignmentId': '336KAV9KY68KIBCPXANZWDQ1WVB2YO', 'HITId': '32XN26MTYEZQZI4I86PUUXZ0CVU0L6', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 496, 'AssignmentId': '3NJM2BJS4CM37FCQ3GGMVZ6B4HKPCP', 'HITId': '32XN26MTYEZQZI4I86PUUXZ0CVU0L6', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 88, 'AssignmentId': '3X73LLYYQHUUL2BT9THV21YWHUNNHZ', 'HITId': '32XN26MTYEZQZI4I86PUUXZ0CVU0L6', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,0,2,2,False,False
watchdog,"one who protects against loss, corruption, waste, or objectionable practices.",He's been a watchdog looking out for any potential issue in his company,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 27.464, 'AssignmentId': '3GD6L00D38DDZ95FV3ZAXZTPWN5M14', 'HITId': '3087LXLJ71W4ZQUMMVMWZKUGF0B0F6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A1P3Z24Y6GRNVA', 'WorkTimeInSeconds': 43.736, 'AssignmentId': '38BQUHLA9CGYV1CG15XL9V6XPYEOMS', 'HITId': '3087LXLJ71W4ZQUMMVMWZKUGF0B0F6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 145.041, 'AssignmentId': '3PJUZCGDJMWG3P665F4K7NADAU398B', 'HITId': '3087LXLJ71W4ZQUMMVMWZKUGF0B0F6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
watchdog,"one who protects against loss, corruption, waste, or objectionable practices.",He's been a watchdog barking whenever a stranger came near,1,"{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 258, 'AssignmentId': '3GD6L00D38DDZ95FV3ZAXZTPVFIM10', 'HITId': '3ZURAPD29N346FF4IEQWDPDQKREF1J', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 545, 'AssignmentId': '3URFVVM16LYT7DVWCGZOG3UVLGYZUU', 'HITId': '3ZURAPD29N346FF4IEQWDPDQKREF1J', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A98E8M4QLI9RS', 'WorkTimeInSeconds': 120, 'AssignmentId': '3JAOYWH7VYKBIWQPZ4DOCSWJTMG9LU', 'HITId': '3ZURAPD29N346FF4IEQWDPDQKREF1J', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
watchdog,"one who protects against loss, corruption, waste, or objectionable practices.",He's been a watchdog,2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 26.505, 'AssignmentId': '36WLNQG78FQG0JVUG24GQ31P9X5BEN', 'HITId': '3N3WJQXEM76XVS7WNTT8DLSF9UH2LX', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 32.644, 'AssignmentId': '37QW5D2ZRW2Y8425EL4BOIF32IT8SM', 'HITId': '3N3WJQXEM76XVS7WNTT8DLSF9UH2LX', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 24.267, 'AssignmentId': '3EICBYG64KC7L49S83B2Y3KZWQ1JCN', 'HITId': '3N3WJQXEM76XVS7WNTT8DLSF9UH2LX', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,0,2,2,False,False
water under the bridge,past events that are not important anymore,That's water under the bridge now and we can move on to other things,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 144.122, 'AssignmentId': '3HUTX6F6VA38OX8NRNE1UMSZIM4O2T', 'HITId': '37ZQELHERFEDQWEA9OS75MA2KT1NMC', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 59.228, 'AssignmentId': '3WYGZ5XF3CVI3546NA1EENOUWBTSKG', 'HITId': '37ZQELHERFEDQWEA9OS75MA2KT1NMC', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 61.656, 'AssignmentId': '33PPO7FECBVLVLV0QHLD68NH34UID1', 'HITId': '37ZQELHERFEDQWEA9OS75MA2KT1NMC', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
water under the bridge,past events that are not important anymore,That's water under the bridge and it can no longer be seen,1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 255, 'AssignmentId': '3OHYZ19UGSLXT03R427G04BXU5HAOX', 'HITId': '3PUOXASB6MJS019ZN3ZWVNBRU8J9ZX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 164, 'AssignmentId': '3180JW2OTKSMMJ0DTTOUKXEP3X6J5H', 'HITId': '3PUOXASB6MJS019ZN3ZWVNBRU8J9ZX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 62, 'AssignmentId': '3WOKGM4L7HW1SN59C0ANBYZKLJ3O0I', 'HITId': '3PUOXASB6MJS019ZN3ZWVNBRU8J9ZX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
water under the bridge,past events that are not important anymore,That's water under the bridge,2,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 572, 'AssignmentId': '3NQL1CS157OTF2ARLK7AYINCTPFYVV', 'HITId': '33N1S8XHI11ABW64JQK3GHT8WWV1ZG', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 77, 'AssignmentId': '3RGU30DZTQOKUQLJLS5G1ZPBPSTMJ7', 'HITId': '33N1S8XHI11ABW64JQK3GHT8WWV1ZG', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 289, 'AssignmentId': '3VZLGYJEY1QLOHPRHLAB0ATZFUQZXP', 'HITId': '33N1S8XHI11ABW64JQK3GHT8WWV1ZG', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
way around,"to find an alternative for something, someone or to perform a task",They found a way around it by doing the opposite,0,"{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 87, 'AssignmentId': '3KXIR214IKW4K4Y583ZSGOMU1UB424', 'HITId': '3NOEP8XAVJIONTPR3A78KSVVRCFXPV', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 97, 'AssignmentId': '3ZGVPD4G69XE70G7CB9EB78T22RTZX', 'HITId': '3NOEP8XAVJIONTPR3A78KSVVRCFXPV', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 179, 'AssignmentId': '3VA45EW49331ZCQR8JENP3IUQFY1OV', 'HITId': '3NOEP8XAVJIONTPR3A78KSVVRCFXPV', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
way around,"to find an alternative for something, someone or to perform a task",They found a way around it by going to the other side,1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 29.812, 'AssignmentId': '3NQL1CS157OTF2ARLK7AYINCU1QYVV', 'HITId': '3G57RS03IWLJT34BV6D1WWWIN4H52C', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A26UIS59SY4NM6', 'WorkTimeInSeconds': 158.16, 'AssignmentId': '35L9RVQFC4Y7GSV26UTHGWQQQY4UH3', 'HITId': '3G57RS03IWLJT34BV6D1WWWIN4H52C', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 27.238, 'AssignmentId': '32KTQ2V7RTVVOE8AZGE3C5B8UZTM9D', 'HITId': '3G57RS03IWLJT34BV6D1WWWIN4H52C', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,2,1,1,False,False
way around,"to find an alternative for something, someone or to perform a task","They found a way around it"" ",2,"{'WorkerId': 'A1P3Z24Y6GRNVA', 'WorkTimeInSeconds': 39.428, 'AssignmentId': '3A4TN51960YBUYE2K38HMQ4KJYWHCF', 'HITId': '3OWZNK3RZ050EIUQW7L948OYMLA2UR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 32.121, 'AssignmentId': '32UTUBMZ7WCX2UHGBSTQQ7PB9S7BVS', 'HITId': '3OWZNK3RZ050EIUQW7L948OYMLA2UR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 38.49, 'AssignmentId': '3TUI152ZZR34KO37NW6RE8DU6O2Q1V', 'HITId': '3OWZNK3RZ050EIUQW7L948OYMLA2UR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",2,2,0,2,False,False
weak in the knees,"to be overcome by a strong feeling, usually desire",She made him weak in the knees with her charm and beauty,0,"{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 33, 'AssignmentId': '3C6FJU71T69T2NLRGUX52WLTFI6YU6', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q2R1YP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 157, 'AssignmentId': '3OJSZ2ATD8CT2OZBSKZXH79GC2475W', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q2R1YP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2OVOVZBJYUO', 'WorkTimeInSeconds': 460, 'AssignmentId': '3QECW5O0KXHG0MWI5N2YM31Y1ZUT5T', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q2R1YP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
