idiom,meaning,instance,label,assignment_0,assignment_1,assignment_2,gold_0,gold_1,gold_2,maxVote,review_noAgreement,review_maxVoteGptDiff
head above water,to succeed to survive in bad financial situations,She has kept her head above water by never giving up in difficult moments,0,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 32.197, 'AssignmentId': '3EO896NRACBO7LB3UP6SNDK3KC0JT5', 'HITId': '34R0BODSQGFBOJGROQ82YX57K775EE', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 60.595, 'AssignmentId': '37Z929RLGPOH6OUTHJF6FEBQGVDSTU', 'HITId': '34R0BODSQGFBOJGROQ82YX57K775EE', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 28.237, 'AssignmentId': '3D4CH1LGEQ9VW4COODG8Z0RBYDGG9Y', 'HITId': '34R0BODSQGFBOJGROQ82YX57K775EE', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
pass the torch,to pass on the responsibility,I passed the torch,2,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 32.197, 'AssignmentId': '3EO896NRACBO7LB3UP6SNDK3KC0JT5', 'HITId': '34R0BODSQGFBOJGROQ82YX57K775EE', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 60.595, 'AssignmentId': '37Z929RLGPOH6OUTHJF6FEBQGVDSTU', 'HITId': '34R0BODSQGFBOJGROQ82YX57K775EE', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 28.237, 'AssignmentId': '3D4CH1LGEQ9VW4COODG8Z0RBYDGG9Y', 'HITId': '34R0BODSQGFBOJGROQ82YX57K775EE', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
build bridges,to foster good relationships,They've been building bridges to connect people with different backgrounds and ideas,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 26.762, 'AssignmentId': '3PW9OPU9P60NS51MLLGQIQFRQIN12R', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 17.95, 'AssignmentId': '3KIBXJ1WDLA35DCDGTK5UIET0TJOKN', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 29.739, 'AssignmentId': '33IZTU6J8HHON53DMTG34HWWTR1SXD', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
as long as,to put condition of time on an action,He runs as long as,2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 26.762, 'AssignmentId': '3PW9OPU9P60NS51MLLGQIQFRQIN12R', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 17.95, 'AssignmentId': '3KIBXJ1WDLA35DCDGTK5UIET0TJOKN', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 29.739, 'AssignmentId': '33IZTU6J8HHON53DMTG34HWWTR1SXD', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",0,2,2,2,False,False
on the back burner,to put something (that is to be done) for later,He put it on the back burner,2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 26.762, 'AssignmentId': '3PW9OPU9P60NS51MLLGQIQFRQIN12R', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 17.95, 'AssignmentId': '3KIBXJ1WDLA35DCDGTK5UIET0TJOKN', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 29.739, 'AssignmentId': '33IZTU6J8HHON53DMTG34HWWTR1SXD', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
eat crow,being proven wrong after taking a strong stand,She had to eat crow,2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 26.762, 'AssignmentId': '3PW9OPU9P60NS51MLLGQIQFRQIN12R', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 17.95, 'AssignmentId': '3KIBXJ1WDLA35DCDGTK5UIET0TJOKN', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 29.739, 'AssignmentId': '33IZTU6J8HHON53DMTG34HWWTR1SXD', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
riding shotgun,to provide active aid to someone,Mark was riding shotgun in the car which symbolized he had the lead role in the project,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 26.762, 'AssignmentId': '3PW9OPU9P60NS51MLLGQIQFRQIN12R', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 17.95, 'AssignmentId': '3KIBXJ1WDLA35DCDGTK5UIET0TJOKN', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 29.739, 'AssignmentId': '33IZTU6J8HHON53DMTG34HWWTR1SXD', 'HITId': '33BFF6QPJGR2R4FEV7EF56ENDFKW3U', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
vultures are circling,when something is in danger and its enemies are getting ready for the kill,"The vultures are circling the sky today, searching for their next meal",1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 38.691, 'AssignmentId': '3SB5N7Y3OJKD0AOBOHXF6PQIV9NG0N', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 143.066, 'AssignmentId': '339ANSOTRLIT9R1AIY70ALI7OKKIKM', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 32.162, 'AssignmentId': '3JNQLM5FTK20IC5QEVY925O5OOTL2I', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
foam at the mouth,be extremely angry,The dog was foaming at the mouth because he was sick,1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 38.691, 'AssignmentId': '3SB5N7Y3OJKD0AOBOHXF6PQIV9NG0N', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 143.066, 'AssignmentId': '339ANSOTRLIT9R1AIY70ALI7OKKIKM', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 32.162, 'AssignmentId': '3JNQLM5FTK20IC5QEVY925O5OOTL2I', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
blow away,impress someone very much,The audience was blown away,2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 38.691, 'AssignmentId': '3SB5N7Y3OJKD0AOBOHXF6PQIV9NG0N', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 143.066, 'AssignmentId': '339ANSOTRLIT9R1AIY70ALI7OKKIKM', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 32.162, 'AssignmentId': '3JNQLM5FTK20IC5QEVY925O5OOTL2I', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",0,2,2,2,False,False
closed book,something that one knows or understands nothing about.,This is a closed book,2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 38.691, 'AssignmentId': '3SB5N7Y3OJKD0AOBOHXF6PQIV9NG0N', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 143.066, 'AssignmentId': '339ANSOTRLIT9R1AIY70ALI7OKKIKM', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 32.162, 'AssignmentId': '3JNQLM5FTK20IC5QEVY925O5OOTL2I', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
take a cue from,to do what is recommended by someone else,We should take a cue from him and play the same game,1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 38.691, 'AssignmentId': '3SB5N7Y3OJKD0AOBOHXF6PQIV9NG0N', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 143.066, 'AssignmentId': '339ANSOTRLIT9R1AIY70ALI7OKKIKM', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 32.162, 'AssignmentId': '3JNQLM5FTK20IC5QEVY925O5OOTL2I', 'HITId': '322ZSN9Z6V0VHJUO0GENSRZUNLYT4M', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",1,2,0,0,True,True
a bird in the hand,a possession that is worthy,There's a bird in his hand,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 21.234, 'AssignmentId': '3WLEIWSYH4XYWGM0NAJBADVY77JH26', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 117.462, 'AssignmentId': '3OJSZ2ATD8CT2OZBSKZXH79GDEF57U', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 27.054, 'AssignmentId': '3X4JMASXC2PH9TG08V515EZLFWV0BQ', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
blazing row,a very angry argument,They had a blazing row,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 21.234, 'AssignmentId': '3WLEIWSYH4XYWGM0NAJBADVY77JH26', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 117.462, 'AssignmentId': '3OJSZ2ATD8CT2OZBSKZXH79GDEF57U', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 27.054, 'AssignmentId': '3X4JMASXC2PH9TG08V515EZLFWV0BQ', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",0,0,2,0,False,True
go through a rough patch,to experience a lot of problems in a period of life,She's going through a rough patch in the road as she's driving,1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 21.234, 'AssignmentId': '3WLEIWSYH4XYWGM0NAJBADVY77JH26', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 117.462, 'AssignmentId': '3OJSZ2ATD8CT2OZBSKZXH79GDEF57U', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 27.054, 'AssignmentId': '3X4JMASXC2PH9TG08V515EZLFWV0BQ', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
take the edge off,blunt the effect of,I need to take the edge off this blade to make it safer to work with,1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 21.234, 'AssignmentId': '3WLEIWSYH4XYWGM0NAJBADVY77JH26', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 117.462, 'AssignmentId': '3OJSZ2ATD8CT2OZBSKZXH79GDEF57U', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 27.054, 'AssignmentId': '3X4JMASXC2PH9TG08V515EZLFWV0BQ', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
drive up the wall,to make someone angry or irritated,He's been driving me up the wall with his indifference,0,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 21.234, 'AssignmentId': '3WLEIWSYH4XYWGM0NAJBADVY77JH26', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 117.462, 'AssignmentId': '3OJSZ2ATD8CT2OZBSKZXH79GDEF57U', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 27.054, 'AssignmentId': '3X4JMASXC2PH9TG08V515EZLFWV0BQ', 'HITId': '3L21G7IH5MCA66WZN4IK2AK6Q36Y13', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
green around the gills,Someone who looks sick or nauseated.,She looked green around the gills,2,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 143.34, 'AssignmentId': '354GIDR5ZRMGP6DQAF8CLX32OSY004', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 60.733, 'AssignmentId': '3KXIR214IKW4K4Y583ZSGOMU22Y246', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 44.469, 'AssignmentId': '34MAJL3QPK3T5MUOC3DXZYRM8GX34H', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",2,0,0,0,False,True
tight-lipped,unwilling to speak about an event,He was tight-lipped,2,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 143.34, 'AssignmentId': '354GIDR5ZRMGP6DQAF8CLX32OSY004', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 60.733, 'AssignmentId': '3KXIR214IKW4K4Y583ZSGOMU22Y246', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 44.469, 'AssignmentId': '34MAJL3QPK3T5MUOC3DXZYRM8GX34H', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
kill the goose that lays the golden egg,to destroy something that is profitable to you mostly because of greed.,They killed the goose that lays the golden egg,2,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 143.34, 'AssignmentId': '354GIDR5ZRMGP6DQAF8CLX32OSY004', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 60.733, 'AssignmentId': '3KXIR214IKW4K4Y583ZSGOMU22Y246', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 44.469, 'AssignmentId': '34MAJL3QPK3T5MUOC3DXZYRM8GX34H', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",2,2,0,2,False,False
the last straw,to be the last in a sequence of unpleasant things,"It was the last straw"" ",2,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 143.34, 'AssignmentId': '354GIDR5ZRMGP6DQAF8CLX32OSY004', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 60.733, 'AssignmentId': '3KXIR214IKW4K4Y583ZSGOMU22Y246', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 44.469, 'AssignmentId': '34MAJL3QPK3T5MUOC3DXZYRM8GX34H', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
cold turkey,in a unexpected and sudden way,She went cold turkey and made an effort to quit smoking,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 143.34, 'AssignmentId': '354GIDR5ZRMGP6DQAF8CLX32OSY004', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 60.733, 'AssignmentId': '3KXIR214IKW4K4Y583ZSGOMU22Y246', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 44.469, 'AssignmentId': '34MAJL3QPK3T5MUOC3DXZYRM8GX34H', 'HITId': '3HEM8MA6IOS4EWOFHWCGQKZ2UAVQPW', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
meet halfway,to reach a compromise,We met halfway in the town park,1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 57.98, 'AssignmentId': '340UGXU9DEHCYTQMBJALVXHZYDEVUT', 'HITId': '3UUIU9GZDKLDD2YOELXXXJ58NHTT5R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 156.48, 'AssignmentId': '3E7TUJ2EGS2SKK2XMNF0TFOELL1D9M', 'HITId': '3UUIU9GZDKLDD2YOELXXXJ58NHTT5R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 45.041, 'AssignmentId': '37ZHEEHM6C2QO9C7E1B42ABWZIN371', 'HITId': '3UUIU9GZDKLDD2YOELXXXJ58NHTT5R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",2,2,1,2,False,True
ahead of the pack,more successful than other people who are trying to achieve the same things,He's ahead of the pack because of his quick thinking and step ahead of others,0,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 57.98, 'AssignmentId': '340UGXU9DEHCYTQMBJALVXHZYDEVUT', 'HITId': '3UUIU9GZDKLDD2YOELXXXJ58NHTT5R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 156.48, 'AssignmentId': '3E7TUJ2EGS2SKK2XMNF0TFOELL1D9M', 'HITId': '3UUIU9GZDKLDD2YOELXXXJ58NHTT5R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 45.041, 'AssignmentId': '37ZHEEHM6C2QO9C7E1B42ABWZIN371', 'HITId': '3UUIU9GZDKLDD2YOELXXXJ58NHTT5R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,2,0,0,False,False
