idiom,meaning,instance,label,assignment_0,assignment_1,assignment_2,gold_0,gold_1,gold_2,maxVote,review_noAgreement,review_maxVoteGptDiff
make a beeline for,to go straight for something.,"He made a beeline for the park, as if he were a bee flying in a straight line",1,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 91, 'AssignmentId': '3ZR9AIQJURPXOUVRTGVEX0TF4WS40L', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 222, 'AssignmentId': '3F0BG9B9M53R4C9V3M4US4797BWY7Z', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'APGX2WZ59OWDN', 'WorkTimeInSeconds': 144, 'AssignmentId': '3SEPORI8W3F9S4HY6BIXG2I1ED6AZT', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,1,0,0,False,True
feather in your cap,It means to have an achievement in your name.,It was a feather in your cap,2,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 91, 'AssignmentId': '3ZR9AIQJURPXOUVRTGVEX0TF4WS40L', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 222, 'AssignmentId': '3F0BG9B9M53R4C9V3M4US4797BWY7Z', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'APGX2WZ59OWDN', 'WorkTimeInSeconds': 144, 'AssignmentId': '3SEPORI8W3F9S4HY6BIXG2I1ED6AZT', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",0,2,2,2,False,False
feather one's (own) nest,"If you say that you are feathering your own nest, you mean that you are working so hard to gather resources (money) to live a comfortable life in the future.",He was feathering his nest when he started to save up money for retirement,0,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 91, 'AssignmentId': '3ZR9AIQJURPXOUVRTGVEX0TF4WS40L', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 222, 'AssignmentId': '3F0BG9B9M53R4C9V3M4US4797BWY7Z', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APGX2WZ59OWDN', 'WorkTimeInSeconds': 144, 'AssignmentId': '3SEPORI8W3F9S4HY6BIXG2I1ED6AZT', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
dance to tune,to do what someone else forces you to do,She danced to the tune,2,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 91, 'AssignmentId': '3ZR9AIQJURPXOUVRTGVEX0TF4WS40L', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 222, 'AssignmentId': '3F0BG9B9M53R4C9V3M4US4797BWY7Z', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'APGX2WZ59OWDN', 'WorkTimeInSeconds': 144, 'AssignmentId': '3SEPORI8W3F9S4HY6BIXG2I1ED6AZT', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",1,2,2,2,False,False
hung out to dry,"to abandon someone who is in difficulty, without giving any assistance or support",They hung her out to dry,2,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 91, 'AssignmentId': '3ZR9AIQJURPXOUVRTGVEX0TF4WS40L', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 222, 'AssignmentId': '3F0BG9B9M53R4C9V3M4US4797BWY7Z', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'APGX2WZ59OWDN', 'WorkTimeInSeconds': 144, 'AssignmentId': '3SEPORI8W3F9S4HY6BIXG2I1ED6AZT', 'HITId': '3JTPR5MT07SEAJ81KCJ5WSIC430K58', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",0,2,2,2,False,False
spin a yarn,to tell a tale,"Yesterday, he spun a yarn",2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 78, 'AssignmentId': '3VELCLL3G0Z7TZDY9GVX299GYE71F9', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 559, 'AssignmentId': '3KGTPGBS6D1312SKN9QATSKO07ZU2H', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 421, 'AssignmentId': '3X66WABAJCY9H2N874FY8NOPXDL3G2', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,2,0,0,False,True
pull the wool over eyes,to deceive someone,He pulled the wool over my eyes and tricked me into believing his lies,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 78, 'AssignmentId': '3VELCLL3G0Z7TZDY9GVX299GYE71F9', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 559, 'AssignmentId': '3KGTPGBS6D1312SKN9QATSKO07ZU2H', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 421, 'AssignmentId': '3X66WABAJCY9H2N874FY8NOPXDL3G2', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
cash in,to earn out of something in big amounts,You should cash in the coupon that's about to expire,1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 78, 'AssignmentId': '3VELCLL3G0Z7TZDY9GVX299GYE71F9', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 559, 'AssignmentId': '3KGTPGBS6D1312SKN9QATSKO07ZU2H', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 421, 'AssignmentId': '3X66WABAJCY9H2N874FY8NOPXDL3G2', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",2,1,0,0,True,True
bend over backwards,do all in one's power (usually to achieve something or accommodate somebody),He bent over backwards to make sure his new business was successful,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 78, 'AssignmentId': '3VELCLL3G0Z7TZDY9GVX299GYE71F9', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 559, 'AssignmentId': '3KGTPGBS6D1312SKN9QATSKO07ZU2H', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 421, 'AssignmentId': '3X66WABAJCY9H2N874FY8NOPXDL3G2', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,2,0,0,False,False
the die is cast,"an unalterable decision has been reached, or step taken.",The die is cast,2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 78, 'AssignmentId': '3VELCLL3G0Z7TZDY9GVX299GYE71F9', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 559, 'AssignmentId': '3KGTPGBS6D1312SKN9QATSKO07ZU2H', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 421, 'AssignmentId': '3X66WABAJCY9H2N874FY8NOPXDL3G2', 'HITId': '30ZKOOGW3BM9AOYW7Y44ZO2ZNB1A11', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
hard cheese,"bad luck, tough luck",It was a hard cheese for him,2,"{'WorkerId': 'A1AXQM54WTRGA5', 'WorkTimeInSeconds': 405, 'AssignmentId': '32N49TQG3WYSJKCO5ETUVW55Q20AVT', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 297, 'AssignmentId': '3BDCF01OGDAQJXYX7G54B9PA2V1YL8', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 394, 'AssignmentId': '3MYYFCXHJJNUZY6C7IKHISGVBDH4GO', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
a trip to the sun,something which is very unlikely,He took a trip to the sun by building a space shuttle,1,"{'WorkerId': 'A1AXQM54WTRGA5', 'WorkTimeInSeconds': 405, 'AssignmentId': '32N49TQG3WYSJKCO5ETUVW55Q20AVT', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 297, 'AssignmentId': '3BDCF01OGDAQJXYX7G54B9PA2V1YL8', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 394, 'AssignmentId': '3MYYFCXHJJNUZY6C7IKHISGVBDH4GO', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",0,1,1,1,False,False
a cut above,noticeably greater to,This project is a cut above,2,"{'WorkerId': 'A1AXQM54WTRGA5', 'WorkTimeInSeconds': 405, 'AssignmentId': '32N49TQG3WYSJKCO5ETUVW55Q20AVT', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 297, 'AssignmentId': '3BDCF01OGDAQJXYX7G54B9PA2V1YL8', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 394, 'AssignmentId': '3MYYFCXHJJNUZY6C7IKHISGVBDH4GO', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,True
"blood, sweat, and tears",putting a lot of effort to get a task done.,"It took blood, sweat, and tears due to all the injured hands",1,"{'WorkerId': 'A1AXQM54WTRGA5', 'WorkTimeInSeconds': 405, 'AssignmentId': '32N49TQG3WYSJKCO5ETUVW55Q20AVT', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 297, 'AssignmentId': '3BDCF01OGDAQJXYX7G54B9PA2V1YL8', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 394, 'AssignmentId': '3MYYFCXHJJNUZY6C7IKHISGVBDH4GO', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",2,1,1,1,False,False
break one's back,get through the hardest part of something.,I broke my back,2,"{'WorkerId': 'A1AXQM54WTRGA5', 'WorkTimeInSeconds': 405, 'AssignmentId': '32N49TQG3WYSJKCO5ETUVW55Q20AVT', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 3, 'bad': False}","{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 297, 'AssignmentId': '3BDCF01OGDAQJXYX7G54B9PA2V1YL8', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 394, 'AssignmentId': '3MYYFCXHJJNUZY6C7IKHISGVBDH4GO', 'HITId': '3UUSLRKAV0JLJHGAGOCFQZ1IB0Y7DX', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",3,2,2,2,False,False
class clown,a wiseacre,He was the class clown and was always making silly faces during lectures,1,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 214, 'AssignmentId': '3IGI0VL64N04DJXGD6CLMAVXTG2NOO', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 40, 'AssignmentId': '3BWI6RSP7WPTY7S43LS0L1FTPZR7ET', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 70, 'AssignmentId': '3TU5ZICBRTHMVONSMHF6TI02JMLQ8B', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,True
a nine days wonder,a cause of great excitement or interest for a short time but then quickly forgotten,This debate was a nine days wonder as it quickly became forgotten by everyone,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 214, 'AssignmentId': '3IGI0VL64N04DJXGD6CLMAVXTG2NOO', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 40, 'AssignmentId': '3BWI6RSP7WPTY7S43LS0L1FTPZR7ET', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 70, 'AssignmentId': '3TU5ZICBRTHMVONSMHF6TI02JMLQ8B', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
can't judge a book by its cover,outward appearance cannot be an indicator of someone or something's value or worth,Don't judge the book by its cover; its contents may be exactly what you need,1,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 214, 'AssignmentId': '3IGI0VL64N04DJXGD6CLMAVXTG2NOO', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 40, 'AssignmentId': '3BWI6RSP7WPTY7S43LS0L1FTPZR7ET', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 70, 'AssignmentId': '3TU5ZICBRTHMVONSMHF6TI02JMLQ8B', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",2,1,0,0,True,True
banker's hours,short working hours,He works banker's hours because his job at the bank is only a few hours a day,1,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 214, 'AssignmentId': '3IGI0VL64N04DJXGD6CLMAVXTG2NOO', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 40, 'AssignmentId': '3BWI6RSP7WPTY7S43LS0L1FTPZR7ET', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 70, 'AssignmentId': '3TU5ZICBRTHMVONSMHF6TI02JMLQ8B', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
chop and change,repeatedly change.,They often chop and change their minds when a situation arises,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 214, 'AssignmentId': '3IGI0VL64N04DJXGD6CLMAVXTG2NOO', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 40, 'AssignmentId': '3BWI6RSP7WPTY7S43LS0L1FTPZR7ET', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 70, 'AssignmentId': '3TU5ZICBRTHMVONSMHF6TI02JMLQ8B', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M75MXP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
tear-jerking,a story that is purposefully sentimental,It was tear-jerking watching the family reunite after being apart for so long,0,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 215, 'AssignmentId': '3KRVW3HTZ31DTT498MEUT0GYLFVMSK', 'HITId': '3MJ9GGZYPIMGZ9GSQ24I47C4FHFA2I', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 164, 'AssignmentId': '3PZDLQMM0917F8BK1I5AZMYIT7R2CE', 'HITId': '3MJ9GGZYPIMGZ9GSQ24I47C4FHFA2I', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 206, 'AssignmentId': '37WLF8U1W56DG769GXYBDIS2EL36KD', 'HITId': '3MJ9GGZYPIMGZ9GSQ24I47C4FHFA2I', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",0,0,2,0,False,False
heart goes out to,to feel sympathy for someone when they are distressed,My heart goes out to them as they are going through a tough time,0,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 215, 'AssignmentId': '3KRVW3HTZ31DTT498MEUT0GYLFVMSK', 'HITId': '3MJ9GGZYPIMGZ9GSQ24I47C4FHFA2I', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 164, 'AssignmentId': '3PZDLQMM0917F8BK1I5AZMYIT7R2CE', 'HITId': '3MJ9GGZYPIMGZ9GSQ24I47C4FHFA2I', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 206, 'AssignmentId': '37WLF8U1W56DG769GXYBDIS2EL36KD', 'HITId': '3MJ9GGZYPIMGZ9GSQ24I47C4FHFA2I', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
the calm before the storm,an extremely peaceful atmosphere right before any serious incident or crisis,It was the calm before the storm,2,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 215, 'AssignmentId': '3KRVW3HTZ31DTT498MEUT0GYLFVMSK', 'HITId': '3MJ9GGZYPIMGZ9GSQ24I47C4FHFA2I', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 164, 'AssignmentId': '3PZDLQMM0917F8BK1I5AZMYIT7R2CE', 'HITId': '3MJ9GGZYPIMGZ9GSQ24I47C4FHFA2I', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 206, 'AssignmentId': '37WLF8U1W56DG769GXYBDIS2EL36KD', 'HITId': '3MJ9GGZYPIMGZ9GSQ24I47C4FHFA2I', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
call names,to insult someone,She called names,2,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 215, 'AssignmentId': '3KRVW3HTZ31DTT498MEUT0GYLFVMSK', 'HITId': '3MJ9GGZYPIMGZ9GSQ24I47C4FHFA2I', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 164, 'AssignmentId': '3PZDLQMM0917F8BK1I5AZMYIT7R2CE', 'HITId': '3MJ9GGZYPIMGZ9GSQ24I47C4FHFA2I', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 206, 'AssignmentId': '37WLF8U1W56DG769GXYBDIS2EL36KD', 'HITId': '3MJ9GGZYPIMGZ9GSQ24I47C4FHFA2I', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
