idiom,meaning,source,label,translation_ko,equiv_idiom_ko,discard_ko,translation_zh,equiv_idiom_zh,discard_zh,complete_ko,complete_zh
the devil is beating his wife,raining whereas the sun is shining.,"In the theatrical performance, the actor playing Satan acted out a scene where [[the devil is beating his wife]]",literal,,False,False,,False,False,False,False
makes his hackles rise,to make you angry,The sound of nails on a chalkboard [[makes his hackles rise]],figurative,,False,False,,False,False,False,False
makes his hackles rise,to make you angry,"When the dog senses danger, it [[makes his hackles rise]] on his back",literal,,False,False,,False,False,False,False
clean slate,to wipe the past out and begin afresh,"After apologizing, they decided [[to start with a clean slate]] and rebuild their friendship",figurative,사과를 주고받은 후 그들은  [[과거를 잊고 새출발해서]] 서로간의 우정을 재구축하기로 결심했습니다,False,False,,False,False,False,False
clean slate,to wipe the past out and begin afresh,The artist decided [[to start with a clean slate]] by wiping off the chalkboard,literal,예술가는 칠판을 지우며 [[깨끗한 석면에 다시 시작하기로]] 했습니다,False,False,,False,False,False,False
pull a rabbit out of the hat,do something unexpected or surprising,Our team [[pulled a rabbit out of the hat]] by winning the game in the last minute,figurative,,False,False,,False,False,False,False
pull a rabbit out of the hat,do something unexpected or surprising,The magician [[pulled a rabbit out of the hat]] during his performance,literal,,False,False,,False,False,False,False
got in his hair,to annoy someone so much that they cannot get on with what they are doing,The constant questions from his coworkers [[got in his hair]] and made it difficult to concentrate,figurative,,False,False,,False,False,False,False
got in his hair,to annoy someone so much that they cannot get on with what they are doing,The confetti from the party [[got in his hair]] and took a while to remove,literal,,False,False,,False,False,False,False
back the wrong horse,to make the wrong decision and support a person or action that is later unsuccessful,[[She backed the wrong horse]] when she supported the losing candidate,figurative,그녀는 지는 후보를 지지하는 [[잘못된 선택을 했습니다]],False,False,她[[站错了队]]，支持了失败的候选人。,False,False,False,False
back the wrong horse,to make the wrong decision and support a person or action that is later unsuccessful,"At the racetrack, [[she backed the wrong horse]] and lost her bet",literal,"경마장에서 [[그녀는 잘못된 말에 돈을 걸었고]], 그 돈을 잃었습니다",False,False,她在赛马场[[押注了错误的马匹]]，因而输掉了赌注。,False,False,False,False
go through a rough patch,to experience a lot of problems in a period of life,"After losing her job, she was [[going through a rough patch]] in her life",figurative,,False,False,,False,False,False,False
go through a rough patch,to experience a lot of problems in a period of life,"While hiking, we were [[going through a rough patch]] filled with rocks and thorns",literal,,False,False,,False,False,False,False
clear the air,get rid of all doubts and negative feelings,"After the argument, [[we cleared the air with her]] by discussing our feelings",figurative,논쟁 이후 우리는 서로의 감정을 털어놓으면서 [[오해를 풀고 의혹을 없앴습니다]],False,False,,False,False,False,False
clear the air,get rid of all doubts and negative feelings,[[We cleared the air with her]] by opening the windows to let the smoke out,literal,우리는 창문을 열고 연기를 내보내어 [[그녀와의 공기를 맑게 했습니다]],False,False,,False,False,False,False
lick his wounds,"to try to recover your confidence or spirit after a defeat, failure or disappointment",He [[licked his wounds after the fight]] by taking some time to recover from the emotional blow,figurative,,False,False,,False,False,False,False
lick his wounds,"to try to recover your confidence or spirit after a defeat, failure or disappointment",The injured dog [[licked his wounds after the fight]] with another canine,literal,,False,False,,False,False,False,False
flash in the pan,"something that cannot be repeated, usually a positive concept","His sudden success turned out to be [[a flash in the pan]], as he couldn't maintain it",figurative,,False,False,,False,False,False,False
flash in the pan,"something that cannot be repeated, usually a positive concept","The oil caught fire, creating [[a flash in the pan]] while she was cooking",literal,,False,False,,False,False,False,False
silver spoon,having a rich or privileged background,"He [[was born with a silver spoon]] in his mouth, inheriting a fortune from his family",figurative,,False,False,,False,False,False,False
silver spoon,having a rich or privileged background,"In a unique family tradition, every child [[was born with a silver spoon]] placed beside them",literal,,False,False,,False,False,False,False
pass away,die,Our beloved grandmother [[passed away peacefully]] in her sleep,figurative,,False,False,,False,False,False,False
pass away,die,"The storm [[passed away peacefully]], leaving a calm and clear sky",literal,,False,False,,False,False,False,False
behind closed doors,in clandestine,The board members discussed the matter [[behind closed doors]] to maintain confidentiality,figurative,이사회 구성원들은 기밀성을 유지하기 위해 문제를 [[비밀리에]] 논의했습니다,False,False,出于保密原因，董事会成员们[[秘密地]]讨论了这项事宜。,False,False,False,False
behind closed doors,in clandestine,"They stood [[behind closed doors]] while discussing the matter, as the room was too noisy",literal,그들은 방이 너무 시끄러워지자 토론을 하는 동안 [[닫힌 문 뒤에]] 서있었습니다,False,False,外面房间太吵了，所以他们[[关起门来]]对这项事宜进行了讨论。,False,False,False,False
cut your own throat,to do something that will be the cause of your own failure or ruin your chances in the future,"By revealing company secrets, he [[cut his own throat]] and ruined his career",figurative,회사 비밀을 공개함으로써 그는 [[자멸을 초래했고]] 자신의 커리어를 망쳤습니다,False,False,因为泄露公司机密，他[[搬起石头砸了自己的脚]]，毁了事业。,False,False,False,False
