idiom,meaning,instance,label,assignment_0,assignment_1,assignment_2,gold_0,gold_1,gold_2,maxVote,review_noAgreement,review_maxVoteGptDiff
make a mountain out of a molehill,magnifying the content,He is making a mountain out of a molehill by making the situation sound worse than it actually is,0,"{'WorkerId': 'A277V4SHQB8JRS', 'WorkTimeInSeconds': 108.341, 'AssignmentId': '32RIADZIS8KXP3F32IEY76ZY0X74SN', 'HITId': '3UZUVSO3QMB9WQ1XGPPOFZGT62XEMD', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 43.677, 'AssignmentId': '3ZQIG0FLQUWPQXFR6JPMDL2WIMVVWJ', 'HITId': '3YCT0L9ON1PGORRFTLOTHV98CIJNSO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 56.5, 'AssignmentId': '3YDTZAI2WDWXVJG9PZZEB5CP9PQ14F', 'HITId': '3YCT0L9ON1PGORRFTLOTHV98CIJNSO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
wouldn't be seen dead,to be too ashamed or embarrassed of something,She wouldn't be seen dead there,2,"{'WorkerId': 'A277V4SHQB8JRS', 'WorkTimeInSeconds': 108.341, 'AssignmentId': '32RIADZIS8KXP3F32IEY76ZY0X74SN', 'HITId': '3UZUVSO3QMB9WQ1XGPPOFZGT62XEMD', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 2, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 43.677, 'AssignmentId': '3ZQIG0FLQUWPQXFR6JPMDL2WIMVVWJ', 'HITId': '3YCT0L9ON1PGORRFTLOTHV98CIJNSO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 56.5, 'AssignmentId': '3YDTZAI2WDWXVJG9PZZEB5CP9PQ14F', 'HITId': '3YCT0L9ON1PGORRFTLOTHV98CIJNSO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,0,2,2,False,False
being bouncing off the walls,excited and full of nervous energy,He's been bouncing off the walls since he's been playing on a trampoline,1,"{'WorkerId': 'A277V4SHQB8JRS', 'WorkTimeInSeconds': 108.341, 'AssignmentId': '32RIADZIS8KXP3F32IEY76ZY0X74SN', 'HITId': '3UZUVSO3QMB9WQ1XGPPOFZGT62XEMD', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 2, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 43.677, 'AssignmentId': '3ZQIG0FLQUWPQXFR6JPMDL2WIMVVWJ', 'HITId': '3YCT0L9ON1PGORRFTLOTHV98CIJNSO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 56.5, 'AssignmentId': '3YDTZAI2WDWXVJG9PZZEB5CP9PQ14F', 'HITId': '3YCT0L9ON1PGORRFTLOTHV98CIJNSO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",2,0,1,0,True,True
at an arm's length,as far away from your body as possible,We kept her at an arm's length because we didn't want to get too close to her,0,"{'WorkerId': 'A277V4SHQB8JRS', 'WorkTimeInSeconds': 108.341, 'AssignmentId': '32RIADZIS8KXP3F32IEY76ZY0X74SN', 'HITId': '3UZUVSO3QMB9WQ1XGPPOFZGT62XEMD', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 2, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 43.677, 'AssignmentId': '3ZQIG0FLQUWPQXFR6JPMDL2WIMVVWJ', 'HITId': '3YCT0L9ON1PGORRFTLOTHV98CIJNSO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 56.5, 'AssignmentId': '3YDTZAI2WDWXVJG9PZZEB5CP9PQ14F', 'HITId': '3YCT0L9ON1PGORRFTLOTHV98CIJNSO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,0,2,2,False,True
red zone,"any geographical area that is thought to be dangerous or threatening, usually as a consequence of political or military activity.","We've entered the red zone, where people aren't allowed to pass without being completely checked",1,"{'WorkerId': 'A3PRQ2GSU42718', 'WorkTimeInSeconds': 112.798, 'AssignmentId': '31LM9EDVO18QC86JXTKGEEEBVUJNJD', 'HITId': '3W1K7D6QTQXBOUOWLNDSMT6HI92BZR', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 1, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 87.639, 'AssignmentId': '3Z7ISHFUHGBV9GOJ9DYJKBC6OQZ8ZI', 'HITId': '35NNO802BACRUDOJO9UFDT3L3KHINR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 145.779, 'AssignmentId': '3MH9DQ757CSTGW0RMOBZVWEPARXGUH', 'HITId': '35NNO802BACRUDOJO9UFDT3L3KHINR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",1,1,0,1,False,False
up a creek without a paddle,being in trouble.,I'm up a creek without a paddle,2,"{'WorkerId': 'A3PRQ2GSU42718', 'WorkTimeInSeconds': 112.798, 'AssignmentId': '31LM9EDVO18QC86JXTKGEEEBVUJNJD', 'HITId': '3W1K7D6QTQXBOUOWLNDSMT6HI92BZR', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 2, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 87.639, 'AssignmentId': '3Z7ISHFUHGBV9GOJ9DYJKBC6OQZ8ZI', 'HITId': '35NNO802BACRUDOJO9UFDT3L3KHINR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 145.779, 'AssignmentId': '3MH9DQ757CSTGW0RMOBZVWEPARXGUH', 'HITId': '35NNO802BACRUDOJO9UFDT3L3KHINR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
in the loop,to be aware of the information,He is in the loop of the company's decision-making process,0,"{'WorkerId': 'A3PRQ2GSU42718', 'WorkTimeInSeconds': 112.798, 'AssignmentId': '31LM9EDVO18QC86JXTKGEEEBVUJNJD', 'HITId': '3W1K7D6QTQXBOUOWLNDSMT6HI92BZR', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 87.639, 'AssignmentId': '3Z7ISHFUHGBV9GOJ9DYJKBC6OQZ8ZI', 'HITId': '35NNO802BACRUDOJO9UFDT3L3KHINR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 145.779, 'AssignmentId': '3MH9DQ757CSTGW0RMOBZVWEPARXGUH', 'HITId': '35NNO802BACRUDOJO9UFDT3L3KHINR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
halfway house,"mid-point in recovery, treatment, or progress",She moved into the halfway house as she was passing through the city,1,"{'WorkerId': 'A3PRQ2GSU42718', 'WorkTimeInSeconds': 112.798, 'AssignmentId': '31LM9EDVO18QC86JXTKGEEEBVUJNJD', 'HITId': '3W1K7D6QTQXBOUOWLNDSMT6HI92BZR', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 2, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 87.639, 'AssignmentId': '3Z7ISHFUHGBV9GOJ9DYJKBC6OQZ8ZI', 'HITId': '35NNO802BACRUDOJO9UFDT3L3KHINR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 145.779, 'AssignmentId': '3MH9DQ757CSTGW0RMOBZVWEPARXGUH', 'HITId': '35NNO802BACRUDOJO9UFDT3L3KHINR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",2,1,0,0,True,True
a piece of cake,very easy task,It's a piece of cake,2,"{'WorkerId': 'A3PRQ2GSU42718', 'WorkTimeInSeconds': 112.798, 'AssignmentId': '31LM9EDVO18QC86JXTKGEEEBVUJNJD', 'HITId': '3W1K7D6QTQXBOUOWLNDSMT6HI92BZR', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 2, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 87.639, 'AssignmentId': '3Z7ISHFUHGBV9GOJ9DYJKBC6OQZ8ZI', 'HITId': '35NNO802BACRUDOJO9UFDT3L3KHINR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 145.779, 'AssignmentId': '3MH9DQ757CSTGW0RMOBZVWEPARXGUH', 'HITId': '35NNO802BACRUDOJO9UFDT3L3KHINR', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
spanner in the works,a roadblock that prevents an activity from succeeding,There's been a spanner in the works and it's caused our machine to malfunction,1,"{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 54.542, 'AssignmentId': '3G2UL9A02TUPLSZPX3929DNG9AL769', 'HITId': '3TTPFEFXD80JRX77JAQDB6GK8IAH6M', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 25.584, 'AssignmentId': '39KFRKBFI3BYPI1UK8LW3QT4X1ZYOK', 'HITId': '3TCFMTM8IT4K5L3SUJBPT6J1BNF12R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 33.019, 'AssignmentId': '3S3AMIZX3ALUII90Y7PRV5PMQZACDT', 'HITId': '3TCFMTM8IT4K5L3SUJBPT6J1BNF12R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",0,1,1,1,False,False
pie in the sky,used to portray or refer to something that is lovely to consider however is probably not going to happen,It's a pie in the sky because that goal is impossible to reach,0,"{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 54.542, 'AssignmentId': '3G2UL9A02TUPLSZPX3929DNG9AL769', 'HITId': '3TTPFEFXD80JRX77JAQDB6GK8IAH6M', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 25.584, 'AssignmentId': '39KFRKBFI3BYPI1UK8LW3QT4X1ZYOK', 'HITId': '3TCFMTM8IT4K5L3SUJBPT6J1BNF12R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 33.019, 'AssignmentId': '3S3AMIZX3ALUII90Y7PRV5PMQZACDT', 'HITId': '3TCFMTM8IT4K5L3SUJBPT6J1BNF12R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
at the drop of a dime,something that can happen very fast without hesitation,She can do it at the drop of a dime if given the right motivation,0,"{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 54.542, 'AssignmentId': '3G2UL9A02TUPLSZPX3929DNG9AL769', 'HITId': '3TTPFEFXD80JRX77JAQDB6GK8IAH6M', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 25.584, 'AssignmentId': '39KFRKBFI3BYPI1UK8LW3QT4X1ZYOK', 'HITId': '3TCFMTM8IT4K5L3SUJBPT6J1BNF12R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 33.019, 'AssignmentId': '3S3AMIZX3ALUII90Y7PRV5PMQZACDT', 'HITId': '3TCFMTM8IT4K5L3SUJBPT6J1BNF12R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
in the blink of an eye,in an instant,"It was gone in the blink of an eye, leaving me in shock at how quickly the moment passed by",0,"{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 54.542, 'AssignmentId': '3G2UL9A02TUPLSZPX3929DNG9AL769', 'HITId': '3TTPFEFXD80JRX77JAQDB6GK8IAH6M', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 25.584, 'AssignmentId': '39KFRKBFI3BYPI1UK8LW3QT4X1ZYOK', 'HITId': '3TCFMTM8IT4K5L3SUJBPT6J1BNF12R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 33.019, 'AssignmentId': '3S3AMIZX3ALUII90Y7PRV5PMQZACDT', 'HITId': '3TCFMTM8IT4K5L3SUJBPT6J1BNF12R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
look before you leap,to make sure that everything is alright before doing something important which you cannot revert,He looked before he leapt and decided to wait before taking a risky decision,0,"{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 54.542, 'AssignmentId': '3G2UL9A02TUPLSZPX3929DNG9AL769', 'HITId': '3TTPFEFXD80JRX77JAQDB6GK8IAH6M', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 25.584, 'AssignmentId': '39KFRKBFI3BYPI1UK8LW3QT4X1ZYOK', 'HITId': '3TCFMTM8IT4K5L3SUJBPT6J1BNF12R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 33.019, 'AssignmentId': '3S3AMIZX3ALUII90Y7PRV5PMQZACDT', 'HITId': '3TCFMTM8IT4K5L3SUJBPT6J1BNF12R', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
sit on the fence,delay or avoid making a decision or choice,I'm sitting on the fence and not picking a side in the argument,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 18.404, 'AssignmentId': '3UWN2HHPUELJBBP9KNTU6F5YQ6XSNK', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 43.961, 'AssignmentId': '3KOPY89HMOIJ84D9FA0150G5P6U3J0', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 43.046, 'AssignmentId': '3ZSANO2JCVN7NJCSMZAHYAWPOFCSFE', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
comb through,to look into something carefully.,He combed through the books to find the answer he was looking for,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 18.404, 'AssignmentId': '3UWN2HHPUELJBBP9KNTU6F5YQ6XSNK', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 43.961, 'AssignmentId': '3KOPY89HMOIJ84D9FA0150G5P6U3J0', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 43.046, 'AssignmentId': '3ZSANO2JCVN7NJCSMZAHYAWPOFCSFE', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
in stitches,to laugh so hard that you are not able to control yourself,We were in stitches when my grandma mended her old jeans,1,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 18.404, 'AssignmentId': '3UWN2HHPUELJBBP9KNTU6F5YQ6XSNK', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': True}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 43.961, 'AssignmentId': '3KOPY89HMOIJ84D9FA0150G5P6U3J0', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 43.046, 'AssignmentId': '3ZSANO2JCVN7NJCSMZAHYAWPOFCSFE', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",2,0,1,0,True,True
bury head in the sand,hide from the truth,"He buried his head in the sand, making a sandcastle",1,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 18.404, 'AssignmentId': '3UWN2HHPUELJBBP9KNTU6F5YQ6XSNK', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 43.961, 'AssignmentId': '3KOPY89HMOIJ84D9FA0150G5P6U3J0', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 43.046, 'AssignmentId': '3ZSANO2JCVN7NJCSMZAHYAWPOFCSFE', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
pass on the baton,give responsibility for something important to another person.,We passed on the baton to new leaders in order to create a lasting change,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 18.404, 'AssignmentId': '3UWN2HHPUELJBBP9KNTU6F5YQ6XSNK', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 43.961, 'AssignmentId': '3KOPY89HMOIJ84D9FA0150G5P6U3J0', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 43.046, 'AssignmentId': '3ZSANO2JCVN7NJCSMZAHYAWPOFCSFE', 'HITId': '3ICOHX7EORRCTCUQRK2QH29G3YZE03', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
a sight for sore eyes,a way of saying that you are happy to see someone,She was a sight for sore eyes,2,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 78.335, 'AssignmentId': '3FQ5JJ51214LNSC1FEKSFTEOAJJNKC', 'HITId': '301KG0KXAR1V9WO6W8EALTZ8SD8H25', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 32.086, 'AssignmentId': '3TE22NPXPRSENIDSCHIG93JSL9144W', 'HITId': '32204AGABQSLOQWDVNZZNXT92VGGHO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 64.405, 'AssignmentId': '3JRJSWSMQX1BXORH19PA8K3DKYZE3R', 'HITId': '32204AGABQSLOQWDVNZZNXT92VGGHO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,True
bull in a china shop,"extremely awkward, clumsy person","He acted like a bull in a china shop when making decisions, breaking many fragile objects as he went",0,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 78.335, 'AssignmentId': '3FQ5JJ51214LNSC1FEKSFTEOAJJNKC', 'HITId': '301KG0KXAR1V9WO6W8EALTZ8SD8H25', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 32.086, 'AssignmentId': '3TE22NPXPRSENIDSCHIG93JSL9144W', 'HITId': '32204AGABQSLOQWDVNZZNXT92VGGHO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 64.405, 'AssignmentId': '3JRJSWSMQX1BXORH19PA8K3DKYZE3R', 'HITId': '32204AGABQSLOQWDVNZZNXT92VGGHO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",0,0,2,0,False,False
up a blind alley,to be doing something that will definitely have a negative outcome,We went up a blind alley,2,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 78.335, 'AssignmentId': '3FQ5JJ51214LNSC1FEKSFTEOAJJNKC', 'HITId': '301KG0KXAR1V9WO6W8EALTZ8SD8H25', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 2, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 32.086, 'AssignmentId': '3TE22NPXPRSENIDSCHIG93JSL9144W', 'HITId': '32204AGABQSLOQWDVNZZNXT92VGGHO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 64.405, 'AssignmentId': '3JRJSWSMQX1BXORH19PA8K3DKYZE3R', 'HITId': '32204AGABQSLOQWDVNZZNXT92VGGHO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",2,2,1,2,False,False
in the dark,"uninformed, a state of ignorance.",They were in the dark when the power went out,1,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 78.335, 'AssignmentId': '3FQ5JJ51214LNSC1FEKSFTEOAJJNKC', 'HITId': '301KG0KXAR1V9WO6W8EALTZ8SD8H25', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 1, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 32.086, 'AssignmentId': '3TE22NPXPRSENIDSCHIG93JSL9144W', 'HITId': '32204AGABQSLOQWDVNZZNXT92VGGHO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 64.405, 'AssignmentId': '3JRJSWSMQX1BXORH19PA8K3DKYZE3R', 'HITId': '32204AGABQSLOQWDVNZZNXT92VGGHO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
top dog,"The term ""top dog"" means a person, group, or thing in a position of power, particularly after struggling or winning a grueling competition.",He's the top dog as he always walks ahead of the other three dogs,1,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 78.335, 'AssignmentId': '3FQ5JJ51214LNSC1FEKSFTEOAJJNKC', 'HITId': '301KG0KXAR1V9WO6W8EALTZ8SD8H25', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 1, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 32.086, 'AssignmentId': '3TE22NPXPRSENIDSCHIG93JSL9144W', 'HITId': '32204AGABQSLOQWDVNZZNXT92VGGHO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 64.405, 'AssignmentId': '3JRJSWSMQX1BXORH19PA8K3DKYZE3R', 'HITId': '32204AGABQSLOQWDVNZZNXT92VGGHO', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",1,2,0,0,True,True
